example_idx,original_text,target_text,final_text,success,success_iteration,final_loss,max_perturbation,mean_perturbation,stage,audio_file,audio_name,stage1_distortion,final_stage
42,ROBIN CAREFULLY DESCENDED THE LADDER AND FOUND HIMSELF SOON UPON FIRM ROCKY GROUND,I ALMOST THINK I CAN REMEMBER FEELING A LITTLE DIFFERENT,Robin Smith's story of the Bay of the British National Anthem is about to be published on the show.,False,1000,4.33489465713501,0.15000000596046448,0.14937470853328705,stage1,LibriSpeech/test-clean/61/70970/61-70970-0027.flac,61-70970-0027,0.15,stage1
43,THERE WAS NO CHANCE TO ALTER HIS SLEEPING ROOM TO ONE NEARER TO GAMEWELL'S CHAMBER,THOSE CLOUDS SEEM AS IF THEY WERE GOING TO CRUSH THE SEA,"Those natured, the most ancient, the most beautiful, the most beautiful, the most beautiful, the most beautiful.",False,1000,4.529738426208496,0.15000000596046448,0.14930494129657745,stage1,LibriSpeech/test-clean/61/70970/61-70970-0013.flac,61-70970-0013,0.15,stage1
44,HE WAS IN DEEP CONVERSE WITH THE CLERK AND ENTERED THE HALL HOLDING HIM BY THE ARM,IT WOULD SERVE YOU ALL RIGHT IF SHE WALKED OFF WITH CARL,I'll be back in a minute.,False,1000,6.452455997467041,0.15000000596046448,0.14962978661060333,stage1,LibriSpeech/test-clean/61/70970/61-70970-0007.flac,61-70970-0007,0.15,stage1
45,YOU ARE A WORTHY LEECH WILL PRESENTLY WHISPERED ROBIN THE WINE HAS WORKED A MARVEL,ASKED PHRONSIE WITH HER LITTLE FACE CLOSE TO POLLY'S OWN,"The next day, we'll be back with a new video.",False,1000,4.636007308959961,0.15000000596046448,0.149306058883667,stage1,LibriSpeech/test-clean/61/70968/61-70968-0061.flac,61-70968-0061,0.15,stage1
46,THIS TRANSIENT SPRING AND LIGHTING UP ARE BEAUTIFUL A GLAMOUR BEGUILING OUR SENSES,I REALLY DON'T THINK HE KNEW MUCH ABOUT IT MISTER HOLMES,"You can't handle the pain of the fire, the pain of the fire. We'll be free from this.",False,1000,6.15769624710083,0.15000000596046448,0.14960871636867523,stage1,LibriSpeech/test-clean/5683/32879/5683-32879-0005.flac,5683-32879-0005,0.15,stage1
47,OUR FIRST IMPRESSIONS OF PEOPLE ARE IN NINE CASES OUT OF TEN THE RIGHT IMPRESSIONS,THERE'S ONE AND THERE'S ANOTHER THE DUDLEY AND THE FLINT,"As much as I can thank you for your attention and your stories, and I'm so happy to have you here today.",False,1000,5.240206241607666,0.15000000596046448,0.14937704801559448,stage1,LibriSpeech/test-clean/5142/36377/5142-36377-0015.flac,5142-36377-0015,0.15,stage1
48,HE SHALL NOT LEAVE YOU DAY OR NIGHT WHETHER YOU ARE WORKING OR PLAYING OR SLEEPING,THROUGH THE BLACK NIGHT RAIN HE SANG TO HER WINDOW BARS,We're in so much fun and it's a very nice rush. We're going to have a set of men with us.,False,1000,5.182220935821533,0.15000000596046448,0.1493743360042572,stage1,LibriSpeech/test-clean/5142/33396/5142-33396-0038.flac,5142-33396-0038,0.15,stage1
49,AND WHAT DEMONSTRATION DO YOU OFFER ASKED SERVADAC EAGERLY THAT IT WILL NOT HAPPEN,MILLIGRAM ROUGHLY ONE TWENTY EIGHT THOUSAND OF AN OUNCE,"As you can see, the first year of the first season, especially when you're doing the quality of your dream, I'm sure we're going to have to do this. It's a festival in those hot, white streets.",False,1000,4.707808494567871,0.15000000596046448,0.14948754012584686,stage1,LibriSpeech/test-clean/5105/28241/5105-28241-0009.flac,5105-28241-0009,0.15,stage1
50,FAST AS HIS LEGS COULD CARRY HIM SERVADAC HAD MADE HIS WAY TO THE TOP OF THE CLIFF,NOT AT ALL YOU ARE ON THE CONTRARY MOST AGREEABLE TO ME,"Now faster, the planters are killed. Those are the aspect of memory for this, I'll leave you so to be sure.",False,1000,4.742502212524414,0.15000000596046448,0.14933916926383972,stage1,LibriSpeech/test-clean/5105/28240/5105-28240-0000.flac,5105-28240-0000,0.15,stage1
51,HOW BROWN YOU'VE GOT SINCE YOU CAME HOME I WISH I HAD AN ATHLETE TO MOW MY ORCHARD,VAST IMPORTANCE AND INFLUENCE OF THIS MENTAL FURNISHING,"I hope that I love you so much, this is amazing. I agree I had a basket for my part.",False,1000,4.4019670486450195,0.15000000596046448,0.1492307037115097,stage1,LibriSpeech/test-clean/237/134493/237-134493-0011.flac,237-134493-0011,0.15,stage1
52,I DIDN'T HAVE ANY FEARS IF I WORKED IT RIGHTLY SAID THE OLD GENTLEMAN COMPLACENTLY,THEY FOLLOWED THE JAILER ALONG A SUCCESSION OF PASSAGES,The best is the church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of the Church of,False,1000,5.389542102813721,0.15000000596046448,0.14951281249523163,stage1,LibriSpeech/test-clean/237/126133/237-126133-0022.flac,237-126133-0022,0.15,stage1
53,NO SIR HE ISN'T HE'S GONE TO ROSSETER TO SEE MISTER WEST THE FACTOR ABOUT THE WOOL,IF IT ONLY WERE NOT SO DARK HERE AND SO TERRIBLY LONELY,"Flesher, Flesher, Flesher, Flesher, Flesher, Flesher, Flesher, Flesher, Flesher, Flesher, Flesher, Flesher, Flesher, Flesher, Flesher, Flesher, Flesher, Flesher, Flesher, Flesher, Flesher, Flesher, Flesher, Flesher, Flesher, Flesher, Flesher, Flesher, Flesher, Flesher, Flesher, Flesher, Flesher, Flesher, Flesher, Flesher, Flesher, Flesher, Flesher, Flesher, Flesher, Flesher, Flesher, Flesher, Flesher, Flesher, Flesher, Flesher, Flesher, Flesher, Flesher, Flesher, Flesher, Flesher, Flesher, Flesher, Flesher, Flesher, Flesher, Flesher, Flesher, Flesher, Flesher, Flesher, Flesher, Flesher, Flesher, Flesher, Flesher, Flesher, Flesher, Flesher, Flesher, Flesher, Flesher, Flesher, Flesher, Flesher, Flesher, Flesher, Flesher, Flesher, Flesher, Flesher, Flesher, Flesher, Flesher, Flesher, Flesher, Flesher, Flesher, Flesher, Flesher, Flesher, Flesher, Flesher, Flesher, Flesher, Flesher, Flesher, Flesher, Flesher, Flesher, Flesher, Flesher, Flesher, Flesher, Flesher, Flesher, Flesher, Flesher,",False,1000,3.2546560764312744,0.15000000596046448,0.1493925005197525,stage1,LibriSpeech/test-clean/2094/142345/2094-142345-0049.flac,2094-142345-0049,0.15,stage1
54,FOR A WHILE SHE LAY IN HER CHAIR IN HAPPY DREAMY PLEASURE AT SUN AND BIRD AND TREE,YET HE WILL TEACH YOU A FEW TRICKS WHEN MORNING IS COME,"Your love will never hold you in the pitch, but you will fall into the sky as the morning is come on.",False,1000,3.5616343021392822,0.15000000596046448,0.1494690179824829,stage1,LibriSpeech/test-clean/1995/1837/1995-1837-0024.flac,1995-1837-0024,0.15,stage1
55,PEARL SEEING THE ROSE BUSHES BEGAN TO CRY FOR A RED ROSE AND WOULD NOT BE PACIFIED,HE IS MY ESQUIRE EXCELLENCY RETURNED ROBIN WITH DIGNITY,"The UDANC is a foreign drug, which is a social media channel, and it is a direct interview with the UDANC.",False,1000,4.314883232116699,0.15000000596046448,0.14944438636302948,stage1,LibriSpeech/test-clean/1221/135767/1221-135767-0024.flac,1221-135767-0024,0.15,stage1
56,A RING OF AMETHYST I COULD NOT WEAR HERE PLAINER TO MY SIGHT THAN THAT FIRST KISS,YES SO THEY SAID BUT THAT WOULD I THINK HAVE BEEN WORSE,I think it's a good point for a particular feeling that the point has been that it's a fantastic experience.,False,1000,3.4120564460754395,0.15000000596046448,0.14929170906543732,stage1,LibriSpeech/test-clean/908/31957/908-31957-0014.flac,908-31957-0014,0.15,stage1
57,SCUSE ME SAID TROT I NEGLECTED TO TELL YOU THAT YOU'RE NOT THE BOOLOOROO ANY MORE,IF SHE DOES NOT KNOW HOW TO ESTIMATE HER OWN VALUE I DO,"To fuel the air, let us use up the stove to hang out to load you.",False,1000,4.621077060699463,0.15000000596046448,0.1494065374135971,stage1,LibriSpeech/test-clean/8555/284449/8555-284449-0013.flac,8555-284449-0013,0.15,stage1
58,THERE WAS GOOD REASON TO STOP AND THINK EVEN FOR THE WORLD'S MOST EMOTIONLESS MAN,SO THERE IS TO ME ADDED SANDFORD WITH A SARCASTIC SNEER,"The only tourist that is taking a train is the first time to travel to the Star Wars, the technology in India.",False,1000,4.829228401184082,0.15000000596046448,0.14948813617229462,stage1,LibriSpeech/test-clean/8463/294828/8463-294828-0014.flac,8463-294828-0014,0.15,stage1
59,SUBSTANTIALLY THIS WAS JACOB'S UNVARNISHED DESCRIPTION OF HIS MASTER AND MISTRESS,FATHER THEE'S UNJUST TO PHILIP HE'S GOING INTO BUSINESS,Flash with it. Flash with it. The wind is blowing. It's going just to be filled with the wind. He's going to have to watch out.,False,1000,2.969721555709839,0.15000000596046448,0.1491258442401886,stage1,LibriSpeech/test-clean/8463/287645/8463-287645-0012.flac,8463-287645-0012,0.15,stage1
60,SOME POINTS MAY BE TAKEN AS FIXED AND SUCH AS ANY THEORY OF MEMORY MUST ARRIVE AT,HE TOOK HER ROUGHLY IN HIS ARMS DO YOU KNOW WHAT I MEAN,"The sun is shining, and the light is shining, and the lights are shining. Look around and hear the light of the sky.",False,1000,5.105965614318848,0.15000000596046448,0.14942695200443268,stage1,LibriSpeech/test-clean/8230/279154/8230-279154-0022.flac,8230-279154-0022,0.15,stage1
61,THE LEADERS OF THE CONSPIRACY BECAME DISTRUSTFUL OF THEIR POWER TO CRUSH THE TOWN,BUT A WORD FURTHER CONCERNING THE EXPEDITION IN GENERAL,"The B870 is the first to have worked out with the slum, which is a $30-USD free.",False,1000,5.552139759063721,0.15000000596046448,0.14936773478984833,stage1,LibriSpeech/test-clean/7729/102255/7729-102255-0014.flac,7729-102255-0014,0.15,stage1
62,ALL ABOUT HIM WAS A TUMULT OF BRIGHT AND BROKEN COLOR SCATTERED IN BROAD SPLASHES,WHAT SIR I SAID TO HIM AM I FORTUNATE ENOUGH TO SEE YOU,"All of us, let's come up with some serious police in the team comeback. I thought it was going to be more of a day as well, first.",False,1000,4.01851749420166,0.15000000596046448,0.1492464244365692,stage1,LibriSpeech/test-clean/7176/88083/7176-88083-0000.flac,7176-88083-0000,0.15,stage1
63,OH MADEMOISELLE WHY HAVE I NOT A DEVOTED SISTER OR A TRUE FRIEND SUCH AS YOURSELF,WE HAD METERS IN WHICH THERE WERE TWO BOTTLES OF LIQUID,Tell us about the third party this year. We had a lot of problems with our business. And they made their own choice. We wanted to do more of the two decades of football to play for it.,False,1000,2.4064671993255615,0.15000000596046448,0.14931973814964294,stage1,LibriSpeech/test-clean/7127/75947/7127-75947-0016.flac,7127-75947-0016,0.15,stage1
64,YOU HAVE COME ANDELLA ANDELLA WAS THE NAME OF JANE'S DOLL TO MAKE ROSALIE A VISIT,HE KNEW THE SILVER FLEECE HIS AND ZORA'S MUST BE RUINED,"But at the colony, it's in the Zella. The summer season's over for Joshua Kaspas instead of his kids going to be ruined.",False,1000,3.31217622756958,0.15000000596046448,0.14934642612934113,stage1,LibriSpeech/test-clean/7021/79740/7021-79740-0004.flac,7021-79740-0004,0.15,stage1
65,SOME GIRL HAS BEEN HERE TWICE TO INTERVIEW MY MEN AND I HAVE REFUSED TO ADMIT HER,WHY BANNISTER THE SERVANT WHAT'S HIS GAME IN THE MATTER,Welcome to our Police Minister's Minister's Day. We are going to display the first video.,False,1000,4.279682159423828,0.15000000596046448,0.14925408363342285,stage1,LibriSpeech/test-clean/6829/68769/6829-68769-0040.flac,6829-68769-0040,0.15,stage1
66,AS REGARDS MY ROBBING THE COMPANY I'LL SAY THAT I SAVED THEM A HEAVY LOSS ONE DAY,LET US HEAR THE SUSPICIONS I WILL LOOK AFTER THE PROOFS,That's where we were by so good that we saw. I did as don't you know that you're dead yet.,False,1000,6.148006916046143,0.15000000596046448,0.14979004859924316,stage1,LibriSpeech/test-clean/6829/68769/6829-68769-0031.flac,6829-68769-0031,0.15,stage1
67,THEY WERE RECEIVED IN THE LITTLE OFFICE BY A MAN NAMED MARKHAM WHO WAS THE JAILER,THEN YOU CAN ASK HIM QUESTIONS ON THE CATECHISM DEDALUS,Third layer is going to go to S and P on their own but it's a bit of a crash.,False,1000,4.718759059906006,0.15000000596046448,0.14942432940006256,stage1,LibriSpeech/test-clean/6829/68769/6829-68769-0009.flac,6829-68769-0009,0.15,stage1
68,FAIRVIEW WAS TWELVE MILES AWAY BUT BY TEN O'CLOCK THEY DREW UP AT THE COUNTY JAIL,I DID NOT WRONG MYSELF SO BUT I PLACED A WRONG ON THEE,"I'm sure you'll do it yourself, so, but I played it positive even before you were doing it this late.",False,1000,2.793834924697876,0.15000000596046448,0.1491965800523758,stage1,LibriSpeech/test-clean/6829/68769/6829-68769-0008.flac,6829-68769-0008,0.15,stage1
69,HE FELT FOR AND FOUND THE WIZARD'S BLACK CLOTH THE SQUIRE WAS QUITE OUT OF BREATH,SIR KENNINGTON OVAL IS A VERY FINE PLAYER SAID MY WIFE,"This is your order to ask for answers to the relevant questions. I'm Joe Holt, and this is a very free, piping question.",False,1000,5.024986267089844,0.15000000596046448,0.14926068484783173,stage1,LibriSpeech/test-clean/61/70968/61-70968-0032.flac,61-70968-0032,0.15,stage1
70,I BELIEVE I HAVE A LITTLE TASTE THAT WAY THOSE ARE ALL REAL YOU KNOW THOSE JEWELS,I SAY YOU DO KNOW WHAT THIS MEANS AND YOU MUST TELL US,"I believe I should have said so to you, you may live. You can also visit me to read your business service.",False,1000,4.097958564758301,0.15000000596046448,0.1496429145336151,stage1,LibriSpeech/test-clean/5683/32865/5683-32865-0008.flac,5683-32865-0008,0.15,stage1
71,WHAT IS YOUR COUNTRY OLAF HAVE YOU ALWAYS BEEN A THRALL THE THRALL'S EYES FLASHED,THERE WAS A GRIM SMILE OF AMUSEMENT ON HIS SHREWD FACE,There's just literally a weird thing to be honest with you. It's been too much for so long. It's a lot of odd just for nation.,False,1000,4.327828407287598,0.15000000596046448,0.14941079914569855,stage1,LibriSpeech/test-clean/5142/33396/5142-33396-0001.flac,5142-33396-0001,0.15,stage1
72,IT WAS ON THE LAST DAY OF JANUARY THAT THE REPAIRS OF THE SCHOONER WERE COMPLETED,IT WAS IN A CORNER THAT HE LAY AMONG WEEDS AND NETTLES,It was a very long-term method in the United Nations and the United Nations.,False,1000,4.692593574523926,0.15000000596046448,0.14934836328029633,stage1,LibriSpeech/test-clean/5105/28240/5105-28240-0022.flac,5105-28240-0022,0.15,stage1
73,WHAT SHE WANTED FROM US WAS NEITHER OUR FLOWERS NOR OUR FRANCS BUT JUST OUR YOUTH,ALSO THERE WAS A STRIPLING PAGE WHO TURNED INTO A MAID,"Jokimachi Road, Jusana, Sousa, and R1, and R1, and R1, and R1, and R1, and R1, and R1, and R1, and R1, and R1, and R1, and R1, and R1, and R1, and R1, and R1, and R1, and R1, and R1, and R1, and R1, and R1, and R1, and R1, and R1, and R1, and R1, and R1, and R1, and R1, and R1, and R1, and R1, and R1, and R1, and R1, and R1, and R1, and R1, and R1, and R1, and R1, and R1, and R1, and R1, and R1, and R1, and R1, and R1, and R1, and R1, and R1, and R1, and R1, and R1, and R1, and R1, and R1, and R1, and R1, and R1, and R1, and R1, and R1, and R1, and R1, and R1, and R1, and R1, and R1, and R1, and R1, and R1, and R1, and R1, and R1, and R1, and R1, and R1, and R1, and R1, and R1, and R1, and R1, and R1, and R1, and R1, and R1, and R1, and R1, and R1, and R1, and R1, and R1, and R1, and R1, and R1, and R1, and R1, and R1, and R1, and R1, and R1, and R1, and R1, and R1, and R1, and R",False,1000,3.90981388092041,0.15000000596046448,0.1494205743074417,stage1,LibriSpeech/test-clean/4446/2273/4446-2273-0021.flac,4446-2273-0021,0.15,stage1
74,I SEE A CROWD IN ONE CORNER OF THE GARDEN EVERYBODY STANDING STILL AND LOOKING UP,DID YOU EVER HAVE SUCH A LORDLY GUEST BEFORE I WENT ON,This is where the best father died for you and the few who were killed. Never met my sense of action or tragedy in the production.,False,1000,4.281012058258057,0.15000000596046448,0.1492980569601059,stage1,LibriSpeech/test-clean/3729/6852/3729-6852-0024.flac,3729-6852-0024,0.15,stage1
75,BUT THE REAL SIGNIFICANCE AND COMFORT OF THE WORDS FOR OUR SINS IS LOST UPON THEM,THE SIGHT SEERS RETURNED IN HIGH SPIRITS FROM THE CITY,"The podium for the first time in the 60th century, the first time in the 60th century, the first time in the 60th century, the first time in the 60th century, the first time in the 60th century, the first time in the 60th century, the first time in the 60th century, the first time in the 60th century, the first time in the 60th century, the first time in the 60th century, the first time in the 60th century, the first time in the 60th century, the first time in the 60th century, the first time in the 60th century, the first time in the 60th century, the first time in the 60th century, the first time in the 60th century, the first time in the 60th century, the first time in the 60th century, the first time in the 60th century, the first time in the 60th century, the first time in the 60th century, the first time in the 60th century, the first time in the 60th century, the first time in the 60th century, the first time in the 60th century, the first time in the 60th century, the first time in the 60th century, the first time in the 60th century, the first time in the 60th century, the first time in the 60th century, the first time in the 60th century, the first time in the 60th century, the first time in the 60th century, the first time in the 60th century, the first time in the 60th century, the first time in the 60th century, the first time in the 60th century, the first time in the 60th century, the first time in the 60th century, the first time in the 60th century, the first time in the 60th century, the first time in the 60th century, the first time in the 60th century, the first time in the 60th century, the first time in the 60th century, the first time in the 60th century, the first time in the 60th century, the first time in the 60th century,",False,1000,4.751624584197998,0.15000000596046448,0.1495605707168579,stage1,LibriSpeech/test-clean/2830/3980/2830-3980-0075.flac,2830-3980-0075,0.15,stage1
