example_idx,original_text,target_text,final_text,success,success_iteration,final_loss,max_perturbation,mean_perturbation,stage,audio_file,audio_name,stage1_distortion,final_stage,reason
1,THE PECULIAR CIRCUMSTANCES OF THE COLONY ARE WITHIN YOUR EXCELLENCY'S KNOWLEDGE,IS SHE NOT AFRAID THAT I WILL THWART HER INCLINATIONS,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/8455/210777/8455-210777-0056.flac,8455-210777-0056,0.0,stage1,impossible_target
2,THEIR DISTINCTIVE CHARACTERS HOWEVER DISPLAY ONE BROAD AND UNFAILING DIFFERENCE,I DID NOT THEN REALIZE THE IMPORTANCE OF THE MINISTRY,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/7729/102255/7729-102255-0023.flac,7729-102255-0023,0.0,stage1,impossible_target
3,THE HAWK ALIGHTED ON THE DEAD BRANCH AND SAT UPRIGHT MOTIONLESS AS IF SURPRISED,I GET WET TO MY KNEES WHEN I GO DOWN TO PICK CHERRIES,"The cross-might height is one that turns to a three-taps width, but the wood can be made of the right.",False,-1,9.535183906555176,0.15000000596046448,0.09983523935079575,stage1,LibriSpeech/test-clean/7176/88083/7176-88083-0012.flac,7176-88083-0012,0.15,stage1,
4,SOME MYSTERIOUS FORCE SEEMED TO HAVE BROUGHT ABOUT A CONVULSION OF THE ELEMENTS,BUT THERE'S FATHER THE BARN SIR IF HE'D BE OF ANY USE,The,False,-1,10.142060279846191,0.15000000596046448,0.09971427172422409,stage1,LibriSpeech/test-clean/5105/28240/5105-28240-0017.flac,5105-28240-0017,0.15,stage1,
0,I LEFT YOU ON A CONTINENT AND HERE I HAVE THE HONOR OF FINDING YOU ON AN ISLAND,BUT NOT MORE THAN WHAT'S IN THE BIBLE AUNT SAID DINAH,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/5105/28240/5105-28240-0011.flac,5105-28240-0011,0.0,stage1,impossible_target
1,ALWAYS IRRITABLE COLD INDIFFERENT HE HAD GROWN RAPIDLY MORE SO AS YEARS WENT ON,I OFTEN HEARD HER TALK OF YOU IN THE SAME SORT OF WAY,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/4992/41797/4992-41797-0010.flac,4992-41797-0010,0.0,stage1,impossible_target
2,ALL THESE HONEST PERSONS ARE WAITING THEIR TURN TO GET THEIR SNUFF BOXES FILLED,WHO TAUGHT YOU TO SCRUB A FLOOR I SHOULD LIKE TO KNOW,The,False,-1,9.17839527130127,0.15000000596046448,0.09998931735754013,stage1,LibriSpeech/test-clean/3729/6852/3729-6852-0028.flac,3729-6852-0028,0.15,stage1,
3,ON THE OTHER HAND WE ARE NOT TO REGARD THEM AS SO TERRIBLE THAT WE MUST DESPAIR,I AM MY DEAR AND ALL STRANGERS ARE WELCOME TO MY HOME,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/2830/3980/2830-3980-0076.flac,2830-3980-0076,0.0,stage1,impossible_target
4,PAUL TAKES PRIDE IN HIS MINISTRY NOT TO HIS OWN PRAISE BUT TO THE PRAISE OF GOD,I PASS AWAY YET I COMPLAIN AND NO ONE HEARS MY VOICE,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/2830/3980/2830-3980-0008.flac,2830-3980-0008,0.0,stage1,impossible_target
0,MARY TAYLOR HOWEVER RELATED THE TALE OF ZORA TO MISSUS GREY'S PRIVATE EAR LATER,THAT WAS BUT RUSTLING OF DRIPPING PLANTS IN THE DARK,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/1995/1836/1995-1836-0013.flac,1995-1836-0013,0.0,stage1,impossible_target
1,THAT IS ONE REASON YOU ARE OJO THE UNLUCKY SAID THE WOMAN IN A SYMPATHETIC TONE,WHAT COULD I DO NOW BUT JUST LAY MYSELF DOWN AND DIE,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/1284/1180/1284-1180-0024.flac,1284-1180-0024,0.0,stage1,impossible_target
2,SO I RETURN REBUK'D TO MY CONTENT AND GAIN BY ILL THRICE MORE THAN I HAVE SPENT,HAVE MERCY LORD ON ME I PRAY FOR MEN WOULD ME DEVOUR,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/121/123859/121-123859-0004.flac,121-123859-0004,0.0,stage1,impossible_target
3,STEPHEN'S HEART BEGAN SLOWLY TO FOLD AND FADE WITH FEAR LIKE A WITHERING FLOWER,THE ARROW PIERCED HIS HEART AND WOUNDED HIM MORTALLY,the,False,-1,10.767450332641602,0.15000000596046448,0.09943787008523941,stage1,LibriSpeech/test-clean/1089/134686/1089-134686-0031.flac,1089-134686-0031,0.15,stage1,
4,OUR BAGGAGE WAS IMMEDIATELY CARRIED TO THE DECK OF THE FRIGATE I RUSHED ABOARD,CERTAINLY SIRE BUT I MUST HAVE MONEY TO DO THAT WHAT,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/8463/294828/8463-294828-0029.flac,8463-294828-0029,0.0,stage1,impossible_target
0,THIS WAS A FORMIDABLE ARRAY OF ADVANTAGES SLAVERY WAS PLAYING WITH LOADED DICE,THEY WERE NOW PLAYING WITH THEIR DOLLS IN THE PARLOR,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/7729/102255/7729-102255-0005.flac,7729-102255-0005,0.0,stage1,impossible_target
1,FOR LIKE AS NOT THEY MUST HAVE THOUGHT HIM A PRINCE WHEN THEY SAW HIS FINE CAP,WHY IT'S GOLIATH AS USUAL THEY BOTH CRIED PEERING IN,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/7021/85628/7021-85628-0008.flac,7021-85628-0008,0.0,stage1,impossible_target
2,THEY ARE CHIEFLY FORMED FROM COMBINATIONS OF THE IMPRESSIONS MADE IN CHILDHOOD,HE IS SUPPOSED TO SIGN ALL THE CHECKS OF THE CONCERN,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/7021/79759/7021-79759-0002.flac,7021-79759-0002,0.0,stage1,impossible_target
3,CONGRATULATIONS WERE POURED IN UPON THE PRINCESS EVERYWHERE DURING HER JOURNEY,IN THE MORNING THE SERVANT AND THE HOUSEMAID CAME IN,The,False,-1,8.420116424560547,0.15000000596046448,0.09977860748767853,stage1,LibriSpeech/test-clean/6930/75918/6930-75918-0002.flac,6930-75918-0002,0.15,stage1,
4,NAY WE REFUSED THEIR REQUEST MOST POLITELY MOST NOBLE SAID THE LITTLE STROLLER,NAY NAY LORDING ANSWERED WARRENTON WITH A HALF LAUGH,The,False,-1,10.72662353515625,0.15000000596046448,0.09945350140333176,stage1,LibriSpeech/test-clean/61/70968/61-70968-0015.flac,61-70968-0015,0.15,stage1,
0,TO MY MIND THERE HAS ALWAYS BEEN SOMETHING INEXPRESSIBLY AWFUL IN FAMILY FEUDS,THEREFORE DON'T TALK TO ME ABOUT VIEWS AND PROSPECTS,"A lot of miles from the soil, the juicin' on the spin, they're pretty pretty, they're very light, they're very dangerous, we're dangerous.",False,-1,8.283785820007324,0.15000000596046448,0.10014905780553818,stage1,LibriSpeech/test-clean/5683/32866/5683-32866-0018.flac,5683-32866-0018,0.15,stage1,
1,I'M GLAD YOU LIKE IT SAYS WYLDER CHUCKLING BENIGNANTLY ON IT OVER HIS SHOULDER,MUNNY MY IRON'S TWITE TOLD PEASE PUT IT DOWN TO WARM,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/5683/32865/5683-32865-0007.flac,5683-32865-0007,0.0,stage1,impossible_target
2,I AM STIFF WITH LONG SITTING HE SAID I ITCH FOR A FIGHT I TURNED TO THE FARMER,UP IN THE SICK ROOM ZORA LAY ON THE LITTLE WHITE BED,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/5142/33396/5142-33396-0044.flac,5142-33396-0044,0.0,stage1,impossible_target
3,ONCE IN ACTION HE WAS LEADING A DETACHMENT OF INFANTRY THROUGH AN INTRENCHMENT,THE GOLDEN FLEECE IT'S THE SILVER FLEECE HE HARKENED,We can sell these from your hands and don't pay the rent you can do the asset. We're not doing it because you're using the terms of the debt rate.,False,-1,9.247968673706055,0.15000000596046448,0.0994218960404396,stage1,LibriSpeech/test-clean/5105/28233/5105-28233-0004.flac,5105-28233-0004,0.15,stage1,
4,DO WE REALLY KNOW THE MOUNTAIN WELL WHEN WE ARE NOT ACQUAINTED WITH THE CAVERN,NO I FORGOT ALL ABOUT THE BRAINS EXCLAIMED THE WOMAN,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/4507/16021/4507-16021-0033.flac,4507-16021-0033,0.0,stage1,impossible_target
0,A WORD SHOULD NOW BE SAID ABOUT THE ORIGIN OF LUTHER'S COMMENTARY ON GALATIANS,OJO HAD NEVER EATEN SUCH A FINE MEAL IN ALL HIS LIFE,A way to the town is better off the only man who can find out what you're doing.,False,-1,8.918927192687988,0.15000000596046448,0.09976236522197723,stage1,LibriSpeech/test-clean/2830/3979/2830-3979-0006.flac,2830-3979-0006,0.15,stage1,
1,THAT'S THE WAY WITH YOU THAT'S THE ROAD YOU'D ALL LIKE TO GO HEADLONGS TO RUIN,WHEN DO YOU INTEND THAT THE JOHN BRIGHT SHALL START,Tenska Way is where it is. Eschwiny Way you don't lack to start a course. Hope you all understand the other things.,False,-1,10.476394653320312,0.15000000596046448,0.09954312443733215,stage1,LibriSpeech/test-clean/2094/142345/2094-142345-0021.flac,2094-142345-0021,0.15,stage1,
2,A SUDDEN IMPULSE CAME OVER HIM TO ENTER AND SEE IF THEY WERE INDEED THE PROOFS,LADY LARKSPUR STARTS SUDDENLY AND TURNS TOWARDS HIM,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/1580/141084/1580-141084-0042.flac,1580-141084-0042,0.0,stage1,impossible_target
3,I DARE NOT GO SO FAR AS THAT BUT OF THE THREE HE IS PERHAPS THE LEAST UNLIKELY,AND I SHOULD BEGIN WITH A SHORT HOMILY ON SOLILOQUY,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/1580/141083/1580-141083-0044.flac,1580-141083-0044,0.0,stage1,impossible_target
4,CHINGACHGOOK HAD CAUGHT THE LOOK AND MOTIONING WITH HIS HAND HE BADE HIM SPEAK,BUT EVEN THE UNSUCCESSFUL DRAMATIST HAS HIS MOMENTS,"The C-WF is different, hot and doodled. The horn wants to hear the signal distance, as the data point is different to the first data point.",False,-1,9.957059860229492,0.15000000596046448,0.09957695752382278,stage1,LibriSpeech/test-clean/1320/122612/1320-122612-0007.flac,1320-122612-0007,0.15,stage1,
0,IT WAS THE SCARLET LETTER IN ANOTHER FORM THE SCARLET LETTER ENDOWED WITH LIFE,LA VALLIERE IS QUITE A POETESS SAID TONNAY CHARENTE,I,False,-1,10.557265281677246,0.15000000596046448,0.09972934424877167,stage1,LibriSpeech/test-clean/1221/135767/1221-135767-0005.flac,1221-135767-0005,0.15,stage1,
1,SOME IMAGES LIKE SOME SENSATIONS FEEL VERY FAMILIAR WHILE OTHERS FEEL STRANGE,THE BALLET BEGAN THE EFFECT WAS MORE THAN BEAUTIFUL,"The answer is, you have to realize that you are the only one who can feel clearly and know you. I know you are the only one who can feel clearly and know you.",False,-1,9.675821304321289,0.15000000596046448,0.10006202757358551,stage1,LibriSpeech/test-clean/8230/279154/8230-279154-0011.flac,8230-279154-0011,0.15,stage1,
2,HE STILL HELD ON TO IT WITH BOTH HANDS AS HE RUSHED INTO HIS MOTHER'S COTTAGE,THE KING SEEMED ONLY PLEASED WITH EVERY ONE PRESENT,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/7021/85628/7021-85628-0021.flac,7021-85628-0021,0.0,stage1,impossible_target
3,A LITTLE BIT OF PLASTER TUMBLED DOWN THE CHIMNEY AND STARTLED ME CONFOUNDEDLY,HE UNLOCKED THE DOOR AND CALLED HERE'S VISITORS TOM,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/5683/32866/5683-32866-0030.flac,5683-32866-0030,0.0,stage1,impossible_target
4,THEN I WILL GET ME A FARM AND WILL WINTER IN THAT LAND NOW WHO WILL FOLLOW ME,IF FOR A WHIM YOU BEGGAR YOURSELF I CANNOT STAY YOU,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/5142/33396/5142-33396-0012.flac,5142-33396-0012,0.0,stage1,impossible_target
0,SHE'S OLDER THAN I AM BUT SO TINY AND SAD AND SHY THAT SHE SEEMS LIKE A CHILD,NO THANKS I AM GLAD TO GIVE YOU SUCH EASY HAPPINESS,"The early 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020, the 2020",False,-1,7.9590535163879395,0.15000000596046448,0.10001358389854431,stage1,LibriSpeech/test-clean/4992/41797/4992-41797-0022.flac,4992-41797-0022,0.15,stage1,
1,IT WAS VERY JOLLY HE MURMURED LAZILY AS MARIE CAME IN TO TAKE AWAY THE COFFEE,BUT THEN THE PICTURE WAS GONE AS QUICKLY AS IT CAME,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/4446/2273/4446-2273-0025.flac,4446-2273-0025,0.0,stage1,impossible_target
2,IN A GENERAL WAY THOUGH NOT WHOLLY NOR CONSISTENTLY THESE TWO GROUPS COINCIDE,GIVE NOT SO EARNEST A MIND TO THESE MUMMERIES CHILD,"Oh my goodness, we've already found out that 40 of us are not completely in favor of the kind of equipment we're using.",False,-1,9.214180946350098,0.15000000596046448,0.09934394061565399,stage1,LibriSpeech/test-clean/3570/5695/3570-5695-0000.flac,3570-5695-0000,0.15,stage1,
3,IS THE ATMOSPHERIC CONDITION HAVING ONCE REACHED THIS DENSITY TO BECOME FINAL,NOW SHE PUT HER HAND ON HIS ARM AND SMILED AND SAID,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/260/123288/260-123288-0017.flac,260-123288-0017,0.0,stage1,impossible_target
4,HE PANTED TO KNOW IF SHE TOO KNEW OR KNEW AND CARED NOT OR CARED AND KNEW NOT,AND THESE SHALL FOLLOW YOUR THRALLS IN THE SAME WAY,"Since MSM is in too long a two-story division, why is it you who can take over the night? I can take over the room ya!",False,-1,7.858614921569824,0.15000000596046448,0.10010615736246109,stage1,LibriSpeech/test-clean/1995/1837/1995-1837-0004.flac,1995-1837-0004,0.15,stage1,
0,THE OTHERS RESENTED POSTPONEMENT BUT IT WAS JUST HIS SCRUPLES THAT CHARMED ME,THERE STAND SO I SAID AND GLARE AND HISS AT MY FOES,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/121/127105/121-127105-0006.flac,121-127105-0006,0.0,stage1,impossible_target
1,I THANK ALL WHO HAVE LOVED ME IN THEIR HEARTS WITH THANKS AND LOVE FROM MINE,YES DEAD THESE FOUR YEARS AN A GOOD JOB FOR HER TOO,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/908/31957/908-31957-0020.flac,908-31957-0020,0.0,stage1,impossible_target
2,AND I HAVE NO ONE READY TO WHOM I CAN GIVE UP THE ARCHIVES OF THE GOVERNMENT,EACH DAY HAS ITS OWN GREAT GRIEF OR ITS LITTLE CARE,I am the one who is the most important in this world. I am the one who is the most important in this world.,False,-1,8.129385948181152,0.15000000596046448,0.10001501441001892,stage1,LibriSpeech/test-clean/8455/210777/8455-210777-0064.flac,8455-210777-0064,0.15,stage1,
3,RE ENTER BUTLER AND THREE FOOTMEN WHO REMOVE THE TEA THINGS HOSTESS TO GUEST,KEEP AWAY IF YOU WISH WHEN HAVE I EVER FOLLOWED YOU,We need to record and keep it in the company to determine your security for me. Just wait. Okay.,False,-1,7.808886528015137,0.15000000596046448,0.10052758455276489,stage1,LibriSpeech/test-clean/7176/92135/7176-92135-0041.flac,7176-92135-0041,0.15,stage1,
4,LEND ME YOUR EAR FOR TEN MINUTES AND YOU SHALL LEARN JUST WHAT STAGECRAFT IS,ALEXANDER GROANED I MEANT TO BUT SOMEHOW I COULDN'T,"to the New Year's Eve, both on the note. Thank you for having us.",False,-1,9.664664268493652,0.15000000596046448,0.0995950847864151,stage1,LibriSpeech/test-clean/7176/92135/7176-92135-0008.flac,7176-92135-0008,0.15,stage1,
0,IT MIGHT HAVE SEEMED THAT A TROUT OF THIS SIZE WAS A FAIRLY SUBSTANTIAL MEAL,AFTER THAT IT WAS EASY TO FORGET ACTUALLY TO FORGET,So yet it's clean product that is why it's produced through the system.,False,-1,8.668872833251953,0.15000000596046448,0.09981518983840942,stage1,LibriSpeech/test-clean/7176/88083/7176-88083-0006.flac,7176-88083-0006,0.15,stage1,
1,GENTLEMEN TO YOUR POSTS WHEREUPON SAINT AIGNAN AND VILLEROY TOOK THEIR LEAVE,MAINHALL LIKED ALEXANDER BECAUSE HE WAS AN ENGINEER,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/7127/75946/7127-75946-0003.flac,7127-75946-0003,0.0,stage1,impossible_target
2,IT DID NOT BECKON OR INDEED MOVE AT ALL IT WAS AS STILL AS THE HAND OF DEATH,HERE GO AND GET ME CHANGE FOR A LOUIS I HAVE IT SIR,"as they can get out of your bed and compare it with a needle to a five. You can get a needle in there, so you can get in there.",False,-1,9.616500854492188,0.15000000596046448,0.10004233568906784,stage1,LibriSpeech/test-clean/6930/81414/6930-81414-0008.flac,6930-81414-0008,0.15,stage1,
3,I WAS BOOKKEEPER SO IT WAS EASY TO GET A BLANK CHECK AND FORGE THE SIGNATURE,COME COME I AM GETTING REALLY TIRED OF YOUR ABSENCE,"I just get to the point, the answers are clear. I got six points to go right here.",False,-1,9.928847312927246,0.15000000596046448,0.0994781032204628,stage1,LibriSpeech/test-clean/6829/68769/6829-68769-0030.flac,6829-68769-0030,0.15,stage1,
4,I'M RUNNING FOR REPRESENTATIVE ON THE REPUBLICAN TICKET SAID KENNETH QUIETLY,BUT YOU BELIEVE IN SOME EDUCATION ASKED MARY TAYLOR,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/6829/68769/6829-68769-0011.flac,6829-68769-0011,0.0,stage1,impossible_target
0,BUT IN SUCH A CASE MISS MILNER'S ELECTION OF A HUSBAND SHALL NOT DIRECT MINE,SO CHOOSE FOR YOURSELF TO MAKE A RUSH OR TARRY HERE,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/4992/23283/4992-23283-0010.flac,4992-23283-0010,0.0,stage1,impossible_target
1,TO TEACH READING MEANS TO LIGHT THE FIRE EVERY SYLLABLE SPELLED OUT SPARKLES,BUT WAS THAT ALL HER REWARD ONE OF THE LADIES ASKED,as it's close to 8.899.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.,False,-1,9.471223831176758,0.15000000596046448,0.09942823648452759,stage1,LibriSpeech/test-clean/4507/16021/4507-16021-0055.flac,4507-16021-0055,0.15,stage1,
2,GRACE BE TO YOU AND PEACE FROM GOD THE FATHER AND FROM OUR LORD JESUS CHRIST,HE QUITTED THE FIRE AND DROPPED BACK INTO HIS CHAIR,The light of grace will continue to heal and heal our soul. And do one way through the sunlight.,False,-1,9.03519344329834,0.15000000596046448,0.09968414157629013,stage1,LibriSpeech/test-clean/2830/3980/2830-3980-0038.flac,2830-3980-0038,0.15,stage1,
3,IT'LL BE NO USE THEIR PUTTING THEIR HEADS DOWN AND SAYING COME UP AGAIN DEAR,WHY AN EAR A WHIRLPOOL FIERCE TO DRAW CREATIONS IN,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/260/123440/260-123440-0012.flac,260-123440-0012,0.0,stage1,impossible_target
4,NO NO NO TOTTY UD GET HER FEET WET SAID MISSUS POYSER CARRYING AWAY HER IRON,AS USUAL NOTHING WAS DONE IN THE WAY OF PUNISHMENT,"This was me knowing you know I'm doing. Audrey, get a sweet nap. Don't worry about Grandma.",False,-1,10.178447723388672,0.15000000596046448,0.10004846006631851,stage1,LibriSpeech/test-clean/2094/142345/2094-142345-0028.flac,2094-142345-0028,0.15,stage1,
0,WELL WHAT CAN'T BE DONE BY MAIN COURAGE IN WAR MUST BE DONE BY CIRCUMVENTION,WHAT WOULD BECOME OF YOUR GUN WERE I TO KIDNAP YOU,"So, for sure, I want to take what connects and the balance of the new year's quarter of the day, because we want to come away with a question again.",False,-1,9.6859130859375,0.15000000596046448,0.10009091347455978,stage1,LibriSpeech/test-clean/1320/122617/1320-122617-0026.flac,1320-122617-0026,0.15,stage1,
1,BUT THE BEAR INSTEAD OF OBEYING MAINTAINED THE SEAT IT HAD TAKEN AND GROWLED,NO DOUBT IN PROCESS OF TIME THE LADIES WILL FOLLOW,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/1320/122617/1320-122617-0015.flac,1320-122617-0015,0.0,stage1,impossible_target
2,MOST PEOPLE TALK TOO MUCH SO IT IS A RELIEF TO FIND ONE WHO TALKS TOO LITTLE,THIS WAS AT THE MARCH ELECTION EIGHTEEN FIFTY FIVE,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/1284/1181/1284-1181-0015.flac,1284-1181-0015,0.0,stage1,impossible_target
3,AT THE EMERALD CITY WHERE OUR PRINCESS OZMA LIVES GREEN IS THE POPULAR COLOR,NATURE OF THE EFFECT PRODUCED BY EARLY IMPRESSIONS,"It's definitely one of those things where when time flies together, you're easy to take a good look at them. Thank you.",False,-1,7.410611629486084,0.15000000596046448,0.10005959868431091,stage1,LibriSpeech/test-clean/1284/1180/1284-1180-0031.flac,1284-1180-0031,0.15,stage1,
4,THAT A STYLE IS RESTRAINED OR SEVERE DOES NOT MEAN THAT IT IS ALSO ERRONEOUS,ISN'T HE THE GREATEST FOR GETTING INTO ODD CORNERS,5,False,-1,9.583358764648438,0.15000000596046448,0.0998699963092804,stage1,LibriSpeech/test-clean/1188/133604/1188-133604-0017.flac,1188-133604-0017,0.15,stage1,
0,FOR A FULL HOUR HE HAD PACED UP AND DOWN WAITING BUT HE COULD WAIT NO LONGER,IT WON'T BE MUCH BUT I'M GRATEFUL TO FIND A FRIEND,[IMPOSSIBLE - inf/nan loss],False,-999,inf,0.0,0.0,stage1,LibriSpeech/test-clean/1089/134691/1089-134691-0001.flac,1089-134691-0001,0.0,stage1,impossible_target
